sheet,character_id,name,yang_atk,yang_def,yin_atk,yin_def,speed,barrier_count,weak_text,resist_text,skill_rate,skill_text,skill_effects,boost_text,boost_effects
周擂台2,4004,芙兰朵露·斯卡雷特(4004),7140,9240,9240,4998,3885,7,月火,日星,100.0,己方全体受到来自土属性的伤害下降50% (1回合),"[[13, 7, 2, 1, 50, 100]]",己方全体阴攻上升2等级 (1回合),"[[1, 3, 2, 1, 2]]"
周擂台2,4003,蕾米莉亚·斯卡雷特(4003),7140,9240,9240,4998,3885,7,木土,水金,100.0,己方全体受到来自月属性的伤害下降50% (1回合),"[[13, 2, 2, 1, 50, 100]]",自身命中上升2等级 (1回合),"[[1, 6, 1, 1, 2]]"
周擂台2,3007,红美铃(3007),7140,9240,9240,4998,4725,7,日金,月水,100.0,对敌方全体附加2枚结界异常「燃烧」 (1回合),"[[6, 1, 4, 1, 2, 100]]",无,[]
周擂台2,3008,小恶魔(3008),7140,9240,9240,4998,4725,7,日木,月火,100.0,己方全体受到来自动能弹的伤害下降65% (1回合),"[[12, 5, 2, 1, 65, 100]]",无,[]
周擂台2,2031,大妖精(2031),7140,20328,9240,10290,3990,4,水土,木金星,100.0,己方全体受到来自通常弹的伤害下降65% (1回合),"[[12, 1, 2, 1, 65, 100]]",无,[]
周擂台2,5056,赫卡提亚·拉碧斯拉祖利(5056),7140,20328,9240,10290,3990,4,日月,土星,100.0,对敌方全体附加2枚结界异常「感电」 (1回合),"[[6, 3, 4, 1, 2, 100]]",无,[]
周擂台2,19032,爱丽丝·玛格特罗伊德(19032),7140,9240,9240,4998,5565,7,火星,水木,50.0,敌方全体阳防下降5等级 (1回合),"[[2, 2, 4, 1, 5, 50]]",无,[]
周擂台2,3084,风见幽香(3084),7140,20328,9240,10290,4200,4,金星,月水,100.0,己方全体受到来自斩击弹的伤害下降65% (1回合),"[[12, 4, 2, 1, 65, 100]]",无,[]
周擂台2,2080,哆来咪·苏伊特(2080),7140,9240,9240,4998,4725,7,日木,月火,100.0,对敌方全体附加2枚结界异常「黑暗」 (1回合),"[[6, 5, 4, 1, 2, 100]]",无,[]
周擂台2,2072,上白泽慧音(2072),7140,9240,9240,4998,5040,7,水土,火木金,100.0,己方全体受到来自御符弹的伤害下降65% (1回合),"[[12, 8, 2, 1, 65, 100]]",无,[]
周擂台2,2097,米斯蒂娅·萝蕾拉(2097),7140,20328,9240,10290,4200,4,火金,土星,100.0,对敌方全体附加2枚结界异常「感电」 (1回合),"[[6, 3, 4, 1, 2, 100]]",无,[]
周擂台2,2098,莉格露·奈特巴格(2098),7140,9240,9240,4998,4725,7,水木,日土,100.0,对敌方全体附加2枚结界异常「燃烧」 (1回合),"[[6, 1, 4, 1, 2, 100]]",无,[]
周擂台2,2055,四季映姬·夜摩仙那度(2055),7140,20328,9240,10290,5460,4,月火,日木,100.0,对敌方全体附加2枚结界异常「毒雾」 (1回合),"[[6, 4, 4, 1, 2, 100]]",无,[]
周擂台2,6112,庭渡久侘歌(6112),7140,9240,9240,4998,4200,7,日月,金星,50.0,敌方全体阴攻下降5等级 (1回合),"[[2, 3, 4, 1, 5, 50]]",己方全体阴攻上升2等级 (1回合),"[[1, 3, 2, 1, 2]]"
周擂台2,2054,小野塚小町(2054),7140,20328,9240,10290,4935,4,火水,金土,100.0,对敌方全体附加2枚结界异常「燃烧」 (1回合),"[[6, 1, 4, 1, 2, 100]]",无,[]
周擂台2,19009,八云紫(19009),7140,9240,9240,4998,4515,7,木金,月火,50.0,己方全体阳攻上升5等级 (1回合),"[[1, 1, 2, 1, 5, 50]]",自身速度上升2等级 (1回合),"[[1, 5, 1, 1, 2]]"
周擂台2,5001,博丽灵梦(5001),7140,9240,9240,4998,4725,7,月金,水星,100.0,己方全体受到来自御符弹的伤害下降65% (1回合),"[[12, 8, 2, 1, 65, 100]]",无,[]
周擂台2,6001,博丽灵梦(6001),7140,20328,9240,10290,4305,4,月金,水土,100.0,己方全体受到来自尖弹的伤害下降65% (1回合),"[[12, 10, 2, 1, 65, 100]]",无,[]
周擂台2,4032,爱丽丝·玛格特罗伊德(4032),7140,9240,9240,4998,5250,7,土星,日木,50.0,己方全体会心攻击上升5等级 (1回合),"[[1, 8, 2, 1, 5, 50]]",己方全体阳攻上升2等级 (1回合),"[[1, 1, 2, 1, 2]]"
周擂台2,2036,梅蒂欣·梅兰可莉(2036),7140,9240,9240,4998,4200,7,日水,火星,50.0,敌方全体阳攻下降5等级 (1回合),"[[2, 1, 4, 1, 5, 50]]",自身阳攻上升2等级 (1回合),"[[1, 1, 1, 1, 2]]"
周擂台2,5002,雾雨魔理沙(5002),7140,9240,9240,4998,4935,7,木土,月星,100.0,对敌方全体附加2枚结界异常「冻结」 (1回合),"[[6, 2, 4, 1, 2, 100]]",无,[]
周擂台2,6002,雾雨魔理沙(6002),7140,20328,9240,10290,4515,4,日星,木金,100.0,对敌方全体附加2枚结界异常「燃烧」 (1回合),"[[6, 1, 4, 1, 2, 100]]",无,[]
周擂台2,1116,饕餮尤魔(1116),7140,9240,9240,4998,5460,7,木土,金星,100.0,己方全体受到来自光弹的伤害下降65% (1回合),"[[12, 9, 2, 1, 65, 100]]",无,[]
周擂台2,18005,十六夜咲夜(18005),7140,20328,9240,10290,4725,4,日金,水土,100.0,己方全体受到来自斩击弹的伤害下降65% (1回合),"[[12, 4, 2, 1, 65, 100]]",无,[]
周擂台2,19005,十六夜咲夜(19005),7140,9240,9240,4998,4305,7,火星,日土,100.0,己方全体受到来自能量弹的伤害下降65% (1回合),"[[12, 7, 2, 1, 65, 100]]",无,[]
周擂台2,6062,露娜萨·普莉兹姆利巴(6062),7140,9240,9240,4998,4515,7,水星,日土,50.0,己方全体阳攻上升5等级 (1回合),"[[1, 1, 2, 1, 5, 50]]",己方全体命中上升2等级 (1回合),"[[1, 6, 2, 1, 2]]"
周擂台2,6063,梅露兰·普莉兹姆利巴(6063),7140,9240,9240,4998,4410,7,火木,月金,100.0,己方全体受到来自动能弹的伤害下降65% (1回合),"[[12, 5, 2, 1, 65, 100]]",无,[]
周擂台2,6064,莉莉卡·普莉兹姆利巴(6064),7140,20328,9240,10290,4305,4,月水,火木,100.0,己方全体受到来自御符弹的伤害下降65% (1回合),"[[12, 8, 2, 1, 65, 100]]",无,[]
周擂台2,4020,藤原妹红(4020),7140,9240,9240,4998,5250,7,月水,木星,100.0,对敌方全体附加2枚结界异常「燃烧」 (1回合),"[[6, 1, 4, 1, 2, 100]]",无,[]
周擂台2,6024,圣白莲(6024),7140,20328,9240,10290,3990,4,火星,水土,100.0,对敌方全体附加2枚结界异常「毒雾」 (1回合),"[[6, 4, 4, 1, 2, 100]]",无,[]
周擂台2,8032,爱丽丝·玛格特罗伊德(8032),7140,20328,9240,10290,3990,4,木金,日火,100.0,己方全体受到来自尖弹的伤害下降65% (1回合),"[[12, 10, 2, 1, 65, 100]]",无,[]
周擂台2,6089,比那名居天子(6089),7140,20328,9240,10290,5250,4,月土,日火,100.0,己方全体受到来自动能弹的伤害下降65% (1回合),"[[12, 5, 2, 1, 65, 100]]",无,[]
周擂台2,2014,橙(2014),7140,9240,9240,4998,3990,7,日水,月木,50.0,敌方全体会心回避下降5等级 (1回合),"[[2, 7, 4, 1, 5, 50]]",自身会心攻击上升2等级 (1回合),"[[1, 8, 1, 1, 2]]"
周擂台2,7042,因幡帝(7042),7140,9240,9240,4998,3990,7,日金,月水,100.0,对敌方全体附加2枚结界异常「黑暗」 (1回合),"[[6, 5, 4, 1, 2, 100]]",无,[]
周擂台2,2023,铃仙(2023),7140,9240,9240,4998,3990,7,月金,土,50.0,己方全体会心攻击上升5等级 (1回合),"[[1, 8, 2, 1, 5, 50]]",己方全体会心攻击上升2等级 (1回合),"[[1, 8, 2, 1, 2]]"
周擂台2,2084,风见幽香(2084),7140,9240,9240,4998,3990,7,火木,月土,100.0,对敌方全体附加2枚结界异常「毒雾」 (1回合),"[[6, 4, 4, 1, 2, 100]]",无,[]
周擂台2,1125,茨木童子之臂(1125),7140,9240,9240,4998,3990,7,土星,月火,50.0,己方全体会心命中上升5等级 (1回合),"[[1, 6, 2, 1, 5, 50], [1, 9, 2, 1, 5, 50]]",己方全体会心命中上升2等级 (1回合),"[[1, 6, 2, 1, 2], [1, 9, 2, 1, 2]]"
周擂台2,11003,蕾米莉亚·斯卡雷特(11003),7140,20328,9240,10290,3990,4,水木,土星,100.0,对敌方全体附加2枚结界异常「燃烧」 (1回合),"[[6, 1, 4, 1, 2, 100]]",无,[]
周擂台2,6010,西行寺幽幽子(6010),7140,9240,9240,4998,4410,7,土星,日金,100.0,己方全体受到来自光弹的伤害下降65% (1回合),"[[12, 9, 2, 1, 65, 100]]",无,[]
周擂台2,7011,魂魄妖梦(7011),7140,20328,9240,10290,5250,4,日火,月土,100.0,己方全体受到来自斩击弹的伤害下降65% (1回合),"[[12, 4, 2, 1, 65, 100]]",无,[]
周擂台2,7062,露娜萨·普莉兹姆利巴(7062),7140,9240,9240,4998,4610,7,金星,日水,100.0,对敌方全体附加2枚结界异常「毒雾」 (1回合),"[[6, 4, 4, 1, 2, 100]]",无,[]
周擂台2,7063,梅露兰·普莉兹姆利巴(7063),7140,9240,9240,4998,4022,7,土星,月火,100.0,己方全体受到来自追踪弹的伤害下降65% (1回合),"[[12, 11, 2, 1, 65, 100]]",无,[]
周擂台2,7064,莉莉卡·普莉兹姆利巴(7064),7140,20328,9240,10290,5135,4,日木,月火,100.0,对敌方全体附加2枚结界异常「感电」 (1回合),"[[6, 3, 4, 1, 2, 100]]",无,[]
周擂台2,7044,射命丸文(7044),7140,9240,9240,4998,5355,7,火金,日木,50.0,敌方全体阴防下降5等级 (1回合),"[[2, 4, 4, 1, 5, 50]]",己方全体速度上升2等级 (1回合),"[[1, 5, 2, 1, 2]]"
周擂台2,6040,河城荷取(6040),7140,9240,9240,4998,3728,7,火星,日金,100.0,己方全体受到来自御符弹的伤害下降65% (1回合),"[[12, 8, 2, 1, 65, 100]]",无,[]
周擂台2,5089,比那名居天子(5089),7140,9240,9240,4998,5324,7,月木,水金,100.0,对敌方全体附加2枚结界异常「冻结」 (1回合),"[[6, 2, 4, 1, 2, 100]]",无,[]
周擂台2,6087,秦こころ(6087),7140,20328,9240,10290,4715,4,木金,月火,100.0,对敌方全体附加2枚结界异常「黑暗」 (1回合),"[[6, 5, 4, 1, 2, 100]]",无,[]
周擂台2,12004,フランドール·スカーレット(12004),7140,9240,9240,4998,5198,7,日水,月金,50.0,己方全体阴攻上升5等级 (1回合),"[[1, 3, 2, 1, 5, 50]]",己方全体速度上升2等级 (1回合),"[[1, 5, 2, 1, 2]]"
周擂台2,5025,茨木華扇(5025),7140,9240,9240,4998,5208,7,金星,水木,50.0,己方全体会心攻击上升5等级 (1回合),"[[1, 8, 2, 1, 5, 50]]",己方全体命中上升2等级 (1回合),"[[1, 6, 2, 1, 2]]"
周擂台2,6049,星熊勇儀(6049),7140,20328,9240,10290,4253,4,月土,水星,100.0,己方全体受到来自体术弹的伤害下降65% (1回合),"[[12, 3, 2, 1, 65, 100]]",无,[]
周擂台2,8038,八坂神奈子(8038),7140,9240,9240,4998,5156,7,月火,木星,50.0,己方全体阳防上升5等级 (1回合),"[[1, 2, 2, 1, 5, 50]]",己方全体阳攻上升2等级 (1回合),"[[1, 1, 2, 1, 2]]"
周擂台2,6094,鬼人正邪(6094),7140,9240,9240,4998,4494,7,水土,日火,50.0,敌方全体阳攻下降5等级 (1回合),"[[2, 1, 4, 1, 5, 50]]",无,[]
周擂台2,7095,少名針妙丸(7095),7140,9240,9240,4998,4662,7,日火,木星,100.0,对敌方全体附加2枚结界异常「黑暗」 (1回合),"[[6, 5, 4, 1, 2, 100]]",无,[]
周擂台2,8039,洩矢諏訪子(8039),7140,9240,9240,4998,4326,7,月星,日水,100.0,己方全体受到来自尖弹的伤害下降65% (1回合),"[[12, 10, 2, 1, 65, 100]]",无,[]
周擂台2,7085,霍青娥(7085),7140,20328,9240,10290,4662,4,日土,月金,100.0,己方全体受到来自动能弹的伤害下降65% (1回合),"[[12, 5, 2, 1, 65, 100]]",无,[]
周擂台1,1127,孫美天,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,1127,孫美天,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,1128,三头慧之子,9240,4998,7140,9240,5040,7,,,,,[],,""""""
周擂台2,1128,三头慧之子,7140,9240,9240,4998,5040,7,,,,,[],,""""""
周擂台1,1129,天火人ちやり,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,1129,天火人ちやり,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,1130,豫母都日狭美,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,1130,豫母都日狭美,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,1131,日白残无,9240,4998,7140,9240,5040,7,,,,,[],,""""""
周擂台2,1131,日白残无,7140,9240,9240,4998,5040,7,,,,,[],,""""""
周擂台1,2034,ルナチャイルド,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,2034,ルナチャイルド,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,2037,東風谷早苗,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,2037,東風谷早苗,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,2048,伊吹萃香,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,2048,伊吹萃香,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,2088,蕾迪·霍瓦特洛克,9240,4998,7140,9240,5250,7,,,,,"[[6, 2, 4, 1, 2]]",,""""""
周擂台2,2088,蕾迪·霍瓦特洛克,7140,9240,9240,4998,5250,7,,,,,"[[6, 2, 4, 1, 2]]",,""""""
周擂台1,2118,山城たかね,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,2118,山城たかね,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,3030,琪露诺,9240,10290,7140,20328,5250,4,,,,,"[[6, 2, 4, 1, 2]]",,""""""
周擂台2,3030,琪露诺,7140,20328,9240,10290,5250,4,,,,,"[[6, 2, 4, 1, 2]]",,""""""
周擂台1,3069,摩多羅隠岐奈,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,3069,摩多羅隠岐奈,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,3072,上白沢慧音,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,3072,上白沢慧音,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,4013,八雲藍,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,4013,八雲藍,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,5029,稗田阿求,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,5029,稗田阿求,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,5031,大妖精,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,5031,大妖精,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,5046,犬走椛,7140,4998,9240,9240,5355,7,,,,,[],,""""""
周擂台2,5046,犬走椛,9240,9240,7140,4998,5355,7,,,,,[],,""""""
周擂台1,5067,九十九弁々,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,5067,九十九弁々,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,5068,九十九八橋,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,5068,九十九八橋,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,5087,秦心,9240,10290,7140,20328,5250,4,,,,,"[[6, 4, 4, 1, 2]]",,""""""
周擂台2,5087,秦心,7140,20328,9240,10290,5250,4,,,,,"[[6, 4, 4, 1, 2]]",,""""""
周擂台1,5094,鬼人正邪,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,5094,鬼人正邪,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,5105,堀川雷鼓,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,5105,堀川雷鼓,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,5125,茨木童子の腕,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,5125,茨木童子の腕,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,6022,鈴瑚,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,6022,鈴瑚,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,6086,宫古芳香,9240,4998,7140,9240,5250,7,,,,,"[[2, 4, 4, 1, 5]]",,""""""
周擂台2,6086,宫古芳香,7140,9240,9240,4998,5250,7,,,,,"[[2, 4, 4, 1, 5]]",,""""""
周擂台1,6092,物部布都,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,6092,物部布都,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,6095,少名針妙丸,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,6095,少名針妙丸,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,7020,藤原妹紅,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,7020,藤原妹紅,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,7089,比那名居天子,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,7089,比那名居天子,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,8076,多々良小傘,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,8076,多々良小傘,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,8092,物部布都,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,8092,物部布都,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,8099,水桥帕露西,9240,10290,7140,20328,5250,4,,,,,"[[12, 10, 2, 1, 65]]",,""""""
周擂台2,8099,水桥帕露西,7140,20328,9240,10290,5250,4,,,,,"[[12, 10, 2, 1, 65]]",,""""""
周擂台1,10030,チルノ,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,10030,チルノ,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,11010,西行寺幽幽子,9240,4998,7140,9240,5250,7,,,,,"[[6, 3, 4, 1, 2]]",,""""""
周擂台2,11010,西行寺幽幽子,7140,9240,9240,4998,5250,7,,,,,"[[6, 3, 4, 1, 2]]",,""""""
周擂台1,11040,河城にとり,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,11040,河城にとり,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,11050,古明地さとり,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,11050,古明地さとり,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,12015,铃仙·优昙华院·因幡,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,12015,铃仙·优昙华院·因幡,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,13007,紅美鈴,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,13007,紅美鈴,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,14006,パチュリー・ノーレッジ,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,14006,パチュリー・ノーレッジ,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,14009,八雲紫,9240,4998,7140,9240,5250,7,,,,,[],,""""""
周擂台2,14009,八雲紫,7140,9240,9240,4998,5250,7,,,,,[],,""""""
周擂台1,14015,鈴仙・優曇華院・イナバ,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,14015,鈴仙・優曇華院・イナバ,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,17051,古明地こいし,9240,10290,7140,20328,5250,4,,,,,[],,""""""
周擂台2,17051,古明地こいし,7140,20328,9240,10290,5250,4,,,,,[],,""""""
周擂台1,19003,蕾米莉亚·斯卡雷特,9240,4998,7140,9240,5250,7,,,,,"[[12, 9, 2, 1, 65]]",,""""""
周擂台2,19003,蕾米莉亚·斯卡雷特,7140,9240,9240,4998,5250,7,,,,,"[[12, 9, 2, 1, 65]]",,""""""
